sku;store_view_code;name;price;product_type;attribute_set_code;product_websites;qty;product_online;tax_class_name;visibility;is_in_stock;categories;short_description;url_key;meta_title;meta_description;weight;base_image;base_image_label;small_image;small_image_label;thumbnail_image;thumbnail_image_label;hdd_razmer_filt_r_laptop;laptop_battery;laptop_cpu_filter;laptop_color;laptop_dimensions;laptop_display_info;laptop_display_resolution;laptop_display_size;laptop_gpu;laptop_gpu_memory;laptop_hdd_size;laptop_optical;laptop_os_filter;laptop_other_info;laptop_ports;laptop_processor;laptop_ram;laptop_ram_info;laptop_sound;laptop_warranty;laptop_weight;laptop_wifi;gsm_manufacturer;laptop_yes_no
NP.ACC11.01X;;Acer 15.6;58.9;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/ACER;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">15.6 inch (39.62 cm)</li></div><div class="col-md-2"><li class="processor"></li></div><div class="col-md-2"><li class="memory">4 GB</li></div><div class="col-md-2"><li class="hdd">500 GB</li></div><div class="col-md-2"><li class="battery"></li></div></div></ul>;Acer-15.6-top-cena-na-izplashtane;Acer 15.6 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Acer 15.6 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2;image281.jpg;Acer 15.6 топ цена на изплащане;image281.jpg;Acer 15.6 топ цена на изплащане;image281.jpg;Acer 15.6 топ цена на изплащане;401-600 GB;;;Черен;;;1366x768;15.6 inch (39.62 cm);No info;No info;500 GB;X;MS-Dos;Предназначен за: &#1051 &#1072 &#1087 &#1090 &#1086 &#1087 <br>За продукти с размери: 15.6&quot  (39.62 cm)<br>;;;4 GB;No Info;Audio Combo Jack;24 месеца;2;No Info;ACER;Четец за карти
5397184049976;;Dell Inspiron 7577 5397184049976;2989.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/DELL;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">15.6 inch (39.62 cm)</li></div><div class="col-md-2"><li class="processor">Intel Core i7</li></div><div class="col-md-2"><li class="memory">16 GB</li></div><div class="col-md-2"><li class="hdd">1000 GB</li></div><div class="col-md-2"><li class="battery">56 WHr  4-Cell</li></div></div></ul>;Dell-Inspiron-7577-5397184049976-top-cena-na-izplashtane;Dell Inspiron 7577 5397184049976 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Dell Inspiron 7577 5397184049976 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2;image282.jpg;Dell Inspiron 7577 5397184049976 топ цена на изплащане;image282.jpg;Dell Inspiron 7577 5397184049976 топ цена на изплащане;image282.jpg;Dell Inspiron 7577 5397184049976 топ цена на изплащане;801-1000 GB;56 WHr  4-Cell Battery  180W Adapter 7.4mm Lot 6;Intel Core i7;Черен;;IPS Anti-Glare;Full HD (1920x1080);15.6 inch (39.62 cm);NVIDIA GeForce GTX 1060;6144MB GDDR5;1000 GB;X;MS-Dos;Web камера  MP: HD Cam<br>Памет  слотове: up to 32GB<br>Серия: Inspiron 7577<br>Сигурност: Noble lock slot<br>Памет  тип: DDR4<br>Тегло  kg: 2.65 kg<br>Мрежа: 100/1000 Gigabit Ethernet<br>Твърд диск  тип: SSD&amp SATA<br>Ethernet (RJ-45) порт: RJ-45<br>Разширителен порт: 1 Thunderbolt 3 Port (USB 3.1 Gen 2 Type-C with support for 40 Gbps Thunderbolt and DisplayPort)<br>Софтуер: Ubuntu Linux 16.04<br>Звук: 2 tuned speakers  audio processing by Waves MaxxAudio Pro<br>;3 SuperSpeed USB 3.1 Gen 1 Type-A including one with PowerShare HDMI порт: HDMI;Intel Core i7-7700HQ 2.80 GHz  6 MB cache;16 GB;No Info;1 Headphone/Mic;24 месеца;2;802.11ac;DELL;Bluetooth|Четец за карти|Подсветка на клавиатурата
20H9004LBM;;Lenovo ThinkPad T570 Intel Core;3219.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/Lenovo;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">15.6 inch (39.62 cm)</li></div><div class="col-md-2"><li class="processor">Intel Core i7</li></div><div class="col-md-2"><li class="memory">8 GB</li></div><div class="col-md-2"><li class="hdd">256 GB</li></div><div class="col-md-2"><li class="battery">4Cell Li-Ion+3Cell Li-Ion</li></div></div></ul>;Lenovo-ThinkPad-T570-Intel-Core-top-cena-na-izplashtane78;Lenovo ThinkPad T570 Intel Core на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Lenovo ThinkPad T570 Intel Core още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2;image283.jpg;Lenovo ThinkPad T570 Intel Core топ цена на изплащане;image283.jpg;Lenovo ThinkPad T570 Intel Core топ цена на изплащане;image283.jpg;Lenovo ThinkPad T570 Intel Core топ цена на изплащане;200-400 GB;4Cell Li-Ion+3Cell Li-Ion;Intel Core i7;Черен;;Anti-Glare;Full HD (1920x1080);15.6 inch (39.62 cm);GeForce 940MX;4096MB;256 GB;X;MS-Dos;Web камера  MP: 720p HD webcam with single microphone<br>Докинг конектор: CS13 Docking<br>Памет  слотове: Up to 32 GB<br>Серия: Thinkpad T<br>Четец на пръстов отпечатък: Fingerprint Reader<br>Windows OS: yes<br>Памет  тип: DDR4<br>Тегло  kg: 2.04 kg<br>Мрежа: Gigabit<br>Твърд диск  тип: SSD<br>Ethernet (RJ-45) порт: RJ-45<br>Разширителен порт: 1 Thunderbolt 3 port<br>Софтуер: Windows 10 Pro<br>Звук: Dolby Advanced Audio  Stereo Speakers<br>;3 USB 3.0 HDMI порт: HDMI;Intel Core i7-7500U 2.70 GHz  4 MB cache;8 GB;No Info;Combo Audio Jack;24 месеца;2;WLAN Ac;Lenovo;Bluetooth|Четец за карти
5397184049976;;Dell Inspiron 7577 5397184049976_R;2989.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/DELL;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">15.6 inch (39.62 cm)</li></div><div class="col-md-2"><li class="processor">Intel Core i7</li></div><div class="col-md-2"><li class="memory">16 GB</li></div><div class="col-md-2"><li class="hdd">1000 GB</li></div><div class="col-md-2"><li class="battery">56 WHr  4-Cell</li></div></div></ul>;Dell-Inspiron-7577-5397184049976_R-top-cena-na-izplashtane;Dell Inspiron 7577 5397184049976_R на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Dell Inspiron 7577 5397184049976_R още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2;image284.jpg;Dell Inspiron 7577 5397184049976_R топ цена на изплащане;image284.jpg;Dell Inspiron 7577 5397184049976_R топ цена на изплащане;image284.jpg;Dell Inspiron 7577 5397184049976_R топ цена на изплащане;801-1000 GB;56 WHr  4-Cell Battery  180W Adapter 7.4mm Lot 6;Intel Core i7;Червен;;IPS Anti-Glare;Full HD (1920x1080);15.6 inch (39.62 cm);NVIDIA GeForce GTX 1060;6144MB GDDR5;1000 GB;X;MS-Dos;Web камера  MP: HD Cam<br>Памет  слотове: up to 32GB<br>Серия: Inspiron 7577<br>Сигурност: Noble lock slot<br>Памет  тип: DDR4<br>Тегло  kg: 2.65 kg<br>Мрежа: 100/1000 Gigabit Ethernet<br>Твърд диск  тип: SSD&amp SATA<br>Ethernet (RJ-45) порт: RJ-45<br>Разширителен порт: 1 Thunderbolt 3 Port (USB 3.1 Gen 2 Type-C with support for 40 Gbps Thunderbolt and DisplayPort)<br>Софтуер: Ubuntu Linux 16.04<br>Звук: 2 tuned speakers  audio processing by Waves MaxxAudio Pro<br>;3 SuperSpeed USB 3.1 Gen 1 Type-A including one with PowerShare HDMI порт: HDMI;Intel Core i7-7700HQ 2.80 GHz  6 MB cache;16 GB;No Info;1 Headphone/Mic;24 месеца;2;802.11ac;DELL;Bluetooth|Четец за карти|Подсветка на клавиатурата
5397184067222;;Dell Alienware 17 R4 5397184067222;5389.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/DELL;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">17.3 inch (43.94 cm)</li></div><div class="col-md-2"><li class="processor">Intel Core i7</li></div><div class="col-md-2"><li class="memory">16 GB</li></div><div class="col-md-2"><li class="hdd">256 GB</li></div><div class="col-md-2"><li class="battery">Lithium Ion (99</li></div></div></ul>;Dell-Alienware-17-R4-5397184067222-top-cena-na-izplashtane;Dell Alienware 17 R4 5397184067222 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Dell Alienware 17 R4 5397184067222 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2;image285.jpg;Dell Alienware 17 R4 5397184067222 топ цена на изплащане;image285.jpg;Dell Alienware 17 R4 5397184067222 топ цена на изплащане;image285.jpg;Dell Alienware 17 R4 5397184067222 топ цена на изплащане;200-400 GB;Lithium Ion (99 Wh) Battery  240W AC Adapter;Intel Core i7;Черен;;IPS Anti-Glare;Full HD (1920x1080);17.3 inch (43.94 cm);NVIDIA GeForce GTX 1070;8192MB GDDR5;256 GB;X;MS-Dos;Web камера  MP: HD Cam<br>Памет  слотове: 4 slots  max. 32 GB<br>Серия: Alienware 17 R4<br>Сигурност: Kensington Lock<br>M.2 слот: yes<br>Чипсет: Intel HM77<br>Windows OS: yes<br>Памет  тип: DDR4<br>Тегло  kg: 4.36 kg<br>Мрежа: Integrated 10/100/1000Mbps Gigabit Ethernet<br>Твърд диск  тип: SSD&amp SATA<br>Ethernet (RJ-45) порт: RJ-45<br>Софтуер: Windows 10 Home-HE (64bit) English<br>Display порт: DisplayPort<br>Звук: Creative Sound Blaster Recon3Di  Intel Panther Point PCH - High Definition Audio Controller<br>;1 USB 2.0  4 USB 3.0 / 3.1 Gen1 HDMI порт: HDMI;Intel Core i7-7700HQ 2.80 GHz  6 MB cache;16 GB;No Info;Audio Connections: 1 Line-In  3 Line-Out (incl. S/PDIF);24 месеца;2;Killer 1435 802.11ac 2x2 WiFi;DELL;Bluetooth|Четец за карти|Подсветка на клавиатурата
5397184024706;;Dell Inspiron 15 5579 5397184024706;1949.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/DELL;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">15.6 inch (39.62 cm)</li></div><div class="col-md-2"><li class="processor">Intel Core i5</li></div><div class="col-md-2"><li class="memory">8 GB</li></div><div class="col-md-2"><li class="hdd">256 GB</li></div><div class="col-md-2"><li class="battery">42WHr  3-Cell Battery</li></div></div></ul>;Dell-Inspiron-15-5579-5397184024706-top-cena-na-izplashtane;Dell Inspiron 15 5579 5397184024706 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Dell Inspiron 15 5579 5397184024706 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2;image286.jpg;Dell Inspiron 15 5579 5397184024706 топ цена на изплащане;image286.jpg;Dell Inspiron 15 5579 5397184024706 топ цена на изплащане;image286.jpg;Dell Inspiron 15 5579 5397184024706 топ цена на изплащане;200-400 GB;42WHr  3-Cell Battery (Integrated)  45 Watt AC Adapter;Intel Core i5;Сив;;Glare;Full HD (1920x1080);15.6 inch (39.62 cm);Intel HD Graphics;No info;256 GB;X;MS-Dos;Web камера  MP: IR HD Cam<br>Серия: Inspiron 5579<br>Сигурност: 1 Noble lock security slot<br>Windows OS: yes<br>Памет  тип: DDR4<br>Тегло  kg: 2.08 kg<br>Твърд диск  тип: SSD<br>Софтуер: Windows 10 Home-HE 64bit English<br>Звук: 2 tuned speakers  audio processing by Waves MaxxAudio Pro<br>;2 USB 3.1 (Gen 1 with PowerShare)  1 USB 2.0 HDMI порт: HDMI;Intel Core i5-8250U 1.60 GHz  6 MB cache;8 GB;No Info;1 Headphone/Mic;24 месеца;2;802.11ac;DELL;Bluetooth|Четец за карти|Сензорен екран|Подсветка на клавиатурата
80XL00EXBM;;Lenovo IdeaPad 320 15.6;999.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/Lenovo;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">15.6 inch (39.62 cm)</li></div><div class="col-md-2"><li class="processor">Intel Core i3</li></div><div class="col-md-2"><li class="memory">8 GB</li></div><div class="col-md-2"><li class="hdd">1000 GB</li></div><div class="col-md-2"><li class="battery">up to 5</li></div></div></ul>;Lenovo-IdeaPad-320-15.6-top-cena-na-izplashtane79;Lenovo IdeaPad 320 15.6 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Lenovo IdeaPad 320 15.6 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2.2;image287.jpg;Lenovo IdeaPad 320 15.6 топ цена на изплащане;image287.jpg;Lenovo IdeaPad 320 15.6 топ цена на изплащане;image287.jpg;Lenovo IdeaPad 320 15.6 топ цена на изплащане;801-1000 GB;up to 5 hours;Intel Core i3;Сив;378mm x 260mm x 22mm;FHD anti-glare;1366x768;15.6 inch (39.62 cm);NVIDIA® GeForce® 940MX 2GB GDDR5;No info;1000 GB;DVD;MS-Dos;USB-C: 1<br>Име на операционната система: DOS<br>Изход HDMI: Yes<br>Резолюция на екрана: 1920 х 1080 Pixels<br>Номер на модела: IdeaPad 320<br>Видео: nVidia GeForce<br>Наименование на процесора: Intel® Core™ i3-7100U (2.4GHz 3MB Cache)<br>LAN: 10/100/1000<br>Твърд диск Тип: HDD<br>;RJ-45 (LAN): Yes Micr/ line in  Speaker / out: Yes;Intel Core i3;8 GB;DDR4;Audio Combo Jack;2 години;2.2;802 11a/c;Lenovo;Bluetooth|Камера|Четец за карти|USB 3.0|RJ-45 порт
NX.GQ4EX.007;;Acer NB Aspire 3 A315-21G-42EZ;799.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/ACER;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">15.6 inch (39.62 cm)</li></div><div class="col-md-2"><li class="processor">AMD</li></div><div class="col-md-2"><li class="memory">8 GB</li></div><div class="col-md-2"><li class="hdd">1000 GB</li></div><div class="col-md-2"><li class="battery">2-cell</li></div></div></ul>;Acer-NB-Aspire-3-A315-21G-42EZ-top-cena-na-izplashtane;Acer NB Aspire 3 A315-21G-42EZ на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Acer NB Aspire 3 A315-21G-42EZ още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2.1;image288.jpg;Acer NB Aspire 3 A315-21G-42EZ топ цена на изплащане;image288.jpg;Acer NB Aspire 3 A315-21G-42EZ топ цена на изплащане;image288.jpg;Acer NB Aspire 3 A315-21G-42EZ топ цена на изплащане;801-1000 GB;2-cell;AMD;Черен;381.60 mm x 259 mm x 21.60 mm;Antiglare;1366x768;15.6 inch (39.62 cm);AMD Radeon 520M 2GB GDDR5;No info;1000 GB;W/o optical drive;Linux;MagSafe 2: No<br>Слотове за памет: 1<br>S-video-in: No<br>DVI-D: No<br>Изход Display port: No<br>Максимален обем: 12288<br>Име на операционната система: LINUX<br>Изход HDMI: Yes<br>Резолюция на екрана: 1920 х 1080 Pixels<br>eSATA: No<br>Номер на модела: Acer Aspire 3 A315<br>Видео: AMD Radeon<br>Слот за SSD: М.2 2280<br>Изход VGA: No<br>Свободни слотове за памет: 0<br>S-video/TV-out: No<br>Наименование на процесора: AMD DUAL Core A4-9120 2.2GHz (7th Gen)<br>LAN: 10/100/1000<br>Port Replicator: No<br>Thunderbolt: No<br>USB 2.0: 2<br>Твърд диск Тип: SSD + HDD<br>Изход Micro HDMI: No<br>;RJ-45 (LAN): Yes RJ-11 (модем): No IEEE 1394 FireWire): No Micr/ line in  Speaker / out: Yes mini VGA: No Mini-HDMI: No;AMD Dual-Core;8 GB;DDR4;Audio Combo Jack;2 години;2.1;802.11b/g/n;ACER;Bluetooth|Камера|Четец за карти|USB 3.0|RJ-45 порт
80XR00DHBM;;Lenovo IdeaPad 320 15.6;799.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/Lenovo;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">15.6 inch (39.62 cm)</li></div><div class="col-md-2"><li class="processor">Intel Pentium</li></div><div class="col-md-2"><li class="memory">8 GB</li></div><div class="col-md-2"><li class="hdd">1000 GB</li></div><div class="col-md-2"><li class="battery">up to 5</li></div></div></ul>;Lenovo-IdeaPad-320-15.6-top-cena-na-izplashtane80;Lenovo IdeaPad 320 15.6 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Lenovo IdeaPad 320 15.6 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2.2;image289.jpg;Lenovo IdeaPad 320 15.6 топ цена на изплащане;image289.jpg;Lenovo IdeaPad 320 15.6 топ цена на изплащане;image289.jpg;Lenovo IdeaPad 320 15.6 топ цена на изплащане;801-1000 GB;up to 5 hours;Intel Pentium;Черен;378mm x 260mm x 22mm;FHD anti-glare;1366x768;15.6 inch (39.62 cm);AMD Radeon 520M 2GB GDDR5;No info;1000 GB;DVD;MS-Dos;USB-C: 1<br>Име на операционната система: DOS<br>Изход HDMI: Yes<br>Резолюция на екрана: 1920 х 1080 Pixels<br>Номер на модела: IdeaPad 320<br>Видео: AMD Radeon<br>Наименование на процесора: Intel® Pentium® N4200 (2M Cache  up to 2.5 GHz)<br>LAN: 10/100/1000<br>Твърд диск Тип: HDD<br>;RJ-45 (LAN): Yes Micr/ line in  Speaker / out: Yes;Intel Pentium;8 GB;DDR3L 1600;Audio Combo Jack;2 години;2.2;802 11a/c;Lenovo;Bluetooth|Камера|Четец за карти|USB 3.0|RJ-45 порт
80XL00F3BM;;Lenovo IdeaPad 320 15.6;1219.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/Lenovo;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">15.6 inch (39.62 cm)</li></div><div class="col-md-2"><li class="processor">Intel Core i5</li></div><div class="col-md-2"><li class="memory">8 GB</li></div><div class="col-md-2"><li class="hdd">1000 GB</li></div><div class="col-md-2"><li class="battery">Up to 5</li></div></div></ul>;Lenovo-IdeaPad-320-15.6-top-cena-na-izplashtane81;Lenovo IdeaPad 320 15.6 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Lenovo IdeaPad 320 15.6 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2.2;image290.jpg;Lenovo IdeaPad 320 15.6 топ цена на изплащане;image290.jpg;Lenovo IdeaPad 320 15.6 топ цена на изплащане;image290.jpg;Lenovo IdeaPad 320 15.6 топ цена на изплащане;801-1000 GB;Up to 5 hours;Intel Core i5;Сив;378mm x 260mm x 22 mm;FHD anti-glare;1366x768;15.6 inch (39.62 cm);NVIDIA® GF 940MX 2GB;No info;1000 GB;X;MS-Dos;USB-C: 1<br>Име на операционната система: DOS<br>Изход HDMI: Yes<br>Резолюция на екрана: 1920 х 1080 Pixels<br>Номер на модела: IdeaPad 320<br>Видео: nVidia GeForce<br>Наименование на процесора: Intel® Core™ i5-7200U (2.5GHz to 3.1GHz 3MB Cache)<br>LAN: 10/100/1000<br>Твърд диск Тип: HDD<br>;Micr/ line in  Speaker / out: Yes;Intel Core i5;8 GB;DDR4;Audio Combo Jack;2 години;2.2;802 11a/c;Lenovo;Bluetooth|Камера|Четец за карти|USB 3.0
NX.GPJEX.017;;Acer Aspire Swift 3 Ultrabook;1299.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/ACER;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">14.0 inch (35.56 cm)</li></div><div class="col-md-2"><li class="processor">Intel Core i3</li></div><div class="col-md-2"><li class="memory">4 GB</li></div><div class="col-md-2"><li class="hdd">256 GB</li></div><div class="col-md-2"><li class="battery">48 Wh 3220</li></div></div></ul>;Acer-Aspire-Swift-3-Ultrabook-top-cena-na-izplashtane82;Acer Aspire Swift 3 Ultrabook на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Acer Aspire Swift 3 Ultrabook още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2;image291.jpg;Acer Aspire Swift 3 Ultrabook топ цена на изплащане;image291.jpg;Acer Aspire Swift 3 Ultrabook топ цена на изплащане;image291.jpg;Acer Aspire Swift 3 Ultrabook топ цена на изплащане;200-400 GB;48 Wh 3220 mAh 15.2 V 4-cell Li-ion battery pack;Intel Core i3;Златист;;IPS Anti-Glare;Full HD (1920x1080);14.0 inch (35.56 cm);Intel HD Graphics 520;No info;256 GB;X;MS-Dos;Web камера  MP: WebCam<br>Серия: Swift<br>Сигурност: Kensington lock slot<br>M.2 слот: yes<br>Windows OS: yes<br>Памет  тип: DDR4<br>Тегло  kg: 1.60 kg<br>Твърд диск  тип: SSD<br>Софтуер: Windows 10<br>Звук: Acer TrueHarmony technology  Built-in digital microphone  Two built-in stereo speakers<br>;1 USB 2.0  2 USB 3.0  1 USB Type-C port HDMI порт: HDMI;Intel Core i3-7130U 2.70 GHz  3 MB cache;4 GB;No Info;1 Headset / Speaker jack;24 месеца;2;Intel Dual Band Wireless-AC  802.11ac;ACER;Bluetooth|Четец за карти|Подсветка на клавиатурата
NH.Q2REX.004;;Acer NB Nitro 5 AN515-51-760K/15.6;1899.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/ACER;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">15.6 inch (39.62 cm)</li></div><div class="col-md-2"><li class="processor">Intel Core i7</li></div><div class="col-md-2"><li class="memory">4 GB</li></div><div class="col-md-2"><li class="hdd">1000 GB</li></div><div class="col-md-2"><li class="battery">4-cell 7 hours</li></div></div></ul>;Acer-NB-Nitro-5-AN515-51-760K-15.6-top-cena-na-izplashtane;Acer NB Nitro 5 AN515-51-760K/15.6 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Acer NB Nitro 5 AN515-51-760K/15.6 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2;image292.jpg;Acer NB Nitro 5 AN515-51-760K/15.6 топ цена на изплащане;image292.jpg;Acer NB Nitro 5 AN515-51-760K/15.6 топ цена на изплащане;image292.jpg;Acer NB Nitro 5 AN515-51-760K/15.6 топ цена на изплащане;801-1000 GB;4-cell 7 hours;Intel Core i7;Черен;;Antiglare;1366x768;15.6 inch (39.62 cm);NVIDIA GeForce GTX 1050 4 GB GDDR5;No info;1000 GB;W/o optical drive;Linux;Слотове за памет: 2<br>USB-C: 1<br>Максимален обем: 32768<br>Име на операционната система: LINUX<br>Изход HDMI: Yes<br>Резолюция на екрана: 1920 х 1080 Pixels<br>Номер на модела: AN515-51-760K<br>Видео: nVidia GeForce<br>Слот за SSD: NVMe<br>Smart Card четец: Yes<br>Свободни слотове за памет: 1<br>Dock connector: No<br>Наименование на процесора: Intel® Core™ i7-7700HQ Processor<br>LAN: 10/100/1000<br>Port Replicator: No<br>USB 2.0: 2<br>Твърд диск Тип: SSD + HDD<br>;RJ-45 (LAN): Yes Micr/ line in  Speaker / out: Yes;Intel Core i7;4 GB;DDR5;Audio Combo Jack;2 години;2;802.11ac/a/b/g/n;ACER;Bluetooth|Камера|Четец за карти|USB 3.0|RJ-45 порт
#DELL02097;;Dell Latitude 3580 #DELL02097;2179.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/DELL;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">15.6 inch (39.62 cm)</li></div><div class="col-md-2"><li class="processor">Intel Core i7</li></div><div class="col-md-2"><li class="memory">8 GB</li></div><div class="col-md-2"><li class="hdd">500 GB</li></div><div class="col-md-2"><li class="battery">56 Whr ExpressCharge</li></div></div></ul>;Dell-Latitude-3580-#DELL02097-top-cena-na-izplashtane;Dell Latitude 3580 #DELL02097 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Dell Latitude 3580 #DELL02097 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2;image293.jpg;Dell Latitude 3580 #DELL02097 топ цена на изплащане;image293.jpg;Dell Latitude 3580 #DELL02097 топ цена на изплащане;image293.jpg;Dell Latitude 3580 #DELL02097 топ цена на изплащане;401-600 GB;56 Whr ExpressCharge Capable (Prismatic)  65 Watt AC Adaptor;Intel Core i7;Черен;;Anti-Glare;Full HD (1920x1080);15.6 inch (39.62 cm);AMD Radeon R5 M430;No info;500 GB;X;MS-Dos;Web камера  MP: Camera<br>Памет  слотове: 2 slots supporting up to 16GB<br>Серия: Latitude 3580<br>Сигурност: Noble Lock<br>Чипсет: Integrated with the Processor<br>VGA конектор: VGA<br>Памет  тип: DDR4<br>Тегло  kg: 2.06 kg<br>Мрежа: yes<br>Твърд диск  тип: SATA<br>Ethernet (RJ-45) порт: RJ-45<br>Софтуер: Ubuntu Linux 16.04<br>;1 USB 3.0  1 USB 3.0 with PowerShare  1 USB 2.0 HDMI порт: HDMI;Intel Core i7-7500U 2.70 GHz  4 MB cache;8 GB;No Info;1 Audio Combo;24 месеца;2;Qualcomm QCA61x4A 802.11ac Dual Band (2x2) Wireless Adapter;DELL;Bluetooth|Четец за карти|Подсветка на клавиатурата
